{'actual_primer': True, 'actual_word': True, 'primer': 'left', 'question': 'right', 'separator': ' ', 'separator_length': 15, 'q': 'Q', 'a': 'A', 'qa_separator': ':'}
{'actual_primer': False, 'actual_word': True, 'primer': 'suffocate', 'question': 'women', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'men', 'question': 'bhhqr', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'suffocate', 'question': 'bhhqr', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'sprain', 'question': 'ankle', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'term', 'question': 'ankle', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'sprain', 'question': 'ttrvy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'term', 'question': 'ttrvy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'winner', 'question': 'loser', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'vent', 'question': 'loser', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'winner', 'question': 'gvryj', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'vent', 'question': 'gvryj', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'circus', 'question': 'clown', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'medical', 'question': 'clown', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'circus', 'question': 'dqmty', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'medical', 'question': 'dqmty', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'jaws', 'question': 'shark', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'bouillon', 'question': 'shark', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'jaws', 'question': 'httcy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'bouillon', 'question': 'httcy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'lime', 'question': 'lemon', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'escape', 'question': 'lemon', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'lime', 'question': 'rvczr', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'escape', 'question': 'rvczr', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'loose', 'question': 'tight', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'check', 'question': 'tight', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'loose', 'question': 'pfpdr', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'check', 'question': 'pfpdr', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'above', 'question': 'below', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'stamp', 'question': 'below', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'above', 'question': 'pgvql', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'stamp', 'question': 'pgvql', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'stench', 'question': 'smell', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'attitude', 'question': 'smell', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'stench', 'question': 'nzjjq', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'attitude', 'question': 'nzjjq', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'mine', 'question': 'yours', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'rules', 'question': 'yours', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'mine', 'question': 'hktvy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'rules', 'question': 'hktvy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'correct', 'question': 'wrong', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'harvest', 'question': 'wrong', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'correct', 'question': 'fwvry', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'harvest', 'question': 'fwvry', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'demon', 'question': 'devil', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'almanac', 'question': 'devil', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'demon', 'question': 'vtlfy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'almanac', 'question': 'vtlfy', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'hue', 'question': 'color', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'hanger', 'question': 'color', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'hue', 'question': 'mjbxs', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'hanger', 'question': 'mjbxs', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'minor', 'question': 'major', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'fury', 'question': 'major', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'minor', 'question': 'jqdsg', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'fury', 'question': 'jqdsg', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'best', 'question': 'worst', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'hydrogen', 'question': 'worst', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'best', 'question': 'hdmqf', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'hydrogen', 'question': 'hdmqf', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'ounce', 'question': 'pound', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'grief', 'question': 'pound', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'ounce', 'question': 'wmkzt', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'grief', 'question': 'wmkzt', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'clean', 'question': 'dirty', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'gymnastics', 'question': 'dirty', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'clean', 'question': 'bwcwc', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'gymnastics', 'question': 'bwcwc', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'astronaut', 'question': 'space', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'fighter', 'question': 'space', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'astronaut', 'question': 'jdghm', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'fighter', 'question': 'jdghm', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'volcano', 'question': 'erupt', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'mediocre', 'question': 'erupt', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'volcano', 'question': 'mwgvb', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'mediocre', 'question': 'mwgvb', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'marsh', 'question': 'swamp', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'drugs', 'question': 'swamp', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'marsh', 'question': 'lbllw', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'drugs', 'question': 'lbllw', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'knight', 'question': 'armor', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'week', 'question': 'armor', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'knight', 'question': 'tggsx', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'week', 'question': 'tggsx', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'precise', 'question': 'exact', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'wear', 'question': 'exact', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'precise', 'question': 'vvdwg', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'wear', 'question': 'vvdwg', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'motionless', 'question': 'still', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'flow', 'question': 'still', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'motionless', 'question': 'dvsgc', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'flow', 'question': 'dvsgc', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': True, 'actual_word': True, 'primer': 'goodbye', 'question': 'hello', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': True, 'primer': 'male', 'question': 'hello', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
{'actual_primer': False, 'actual_word': False, 'primer': 'goodbye', 'question': 'zzptt', 'separator': ' ', 'separator_length': 15, 'q': 'Question', 'a': 'Answer', 'qa_separator': '.'}
